%% time, position, velocity, current, output, reference
2793.7261,21,1,-32,-0.09375,0
2793.7266,21,1,-29,-0.09375,0
2793.7271,21,0,-26,-0.09375,0
2793.7275,21,0,-20,-0.09375,0
2793.7280,21,2,-17,-0.09375,0
2793.7285,21,2,-17,-0.09375,0
2793.7292,21,1,-17,-0.09375,0
2793.7297,21,1,-23,-0.09375,0
2793.7302,21,0,-32,-0.09375,0
2793.7307,21,0,-38,-0.09375,0
2793.7312,20,-2,-44,-0.09375,0
2793.7317,20,-2,-47,-0.09375,0
2793.7603,21,-1,-14,-0.09375,0
2793.7607,21,-1,-11,-0.09375,0
2793.7612,21,0,-11,-0.09375,0
2793.7617,21,0,-9,-0.09375,0
2793.7622,21,1,-6,-0.09375,0
2793.7627,21,1,-3,-0.09375,0
2793.7632,21,0,-3,-0.09375,0
2793.7637,21,0,-9,-0.09375,0
2793.7642,20,0,-15,-0.09375,0
2793.7646,20,0,-23,-0.09375,0
2793.7651,20,1,-32,-0.09375,0
2793.7656,20,1,-38,-0.09375,0
2793.7800,21,1,-23,-0.09375,0
2793.7805,21,1,-26,-0.09375,0
2793.7813,21,-1,-26,-0.09375,0
2793.7817,21,-1,-26,-0.09375,0
2793.7822,21,1,-26,-0.09375,0
2793.7827,21,1,-23,-0.09375,0
2793.7832,21,0,-23,-0.09375,0
2793.7837,21,0,-23,-0.09375,0
2793.7842,21,-1,-20,-0.09375,0
2793.7847,21,-1,-17,-0.09375,0
2793.7852,21,0,-14,-0.09375,0
2793.7856,21,0,-9,-0.09375,0
2793.8142,21,2,-32,-0.09375,0
2793.8147,21,2,-29,-0.09375,0
2793.8152,21,0,-26,-0.09375,0
2793.8157,21,0,-23,-0.09375,0
2793.8162,21,0,-20,-0.09375,0
2793.8167,21,0,-15,-0.09375,0
2793.8171,21,-1,-9,-0.09375,0
2793.8176,21,-1,-3,-0.09375,0
2793.8181,20,-3,-3,-0.09375,0
2793.8186,20,-3,-6,-0.09375,0
2793.8191,20,0,-12,-0.09375,0
2793.8196,20,0,-23,-0.09375,0
2793.8362,21,2,-20,-0.09375,0
2793.8367,21,2,-20,-0.09375,0
2793.8372,21,1,-26,-0.09375,0
2793.8376,21,1,-29,-0.09375,0
2793.8381,21,-1,-32,-0.09375,0
2793.8386,21,-1,-35,-0.09375,0
2793.8391,21,1,-32,-0.09375,0
2793.8396,21,1,-29,-0.09375,0
2793.8401,21,1,-23,-0.09375,0
2793.8406,21,1,-17,-0.09375,0
2793.8411,21,1,-12,-0.09375,0
2793.8416,21,1,-9,-0.09375,0
2793.8706,20,-2,-15,-0.09375,0
2793.8711,20,2,-12,-0.09375,0
2793.8716,20,2,-15,-0.09375,0
2793.8721,20,1,-23,-0.09375,0
2793.8726,20,1,-29,-0.09375,0
2793.8730,20,-2,-32,-0.09375,0
2793.8735,20,-2,-32,-0.09375,0
2793.8740,20,1,-29,-0.09375,0
2793.8745,20,1,-26,-0.09375,0
2793.8752,20,2,-20,-0.09375,0
2793.8757,20,2,-17,-0.09375,0
2793.8762,20,1,-14,-0.09375,0
2793.9045,20,1,-107,-0.09375,0
2793.9050,20,0,-110,-0.09375,0
2793.9055,20,0,-98,-0.09375,0
2793.9063,20,1,-77,-0.09375,0
2793.9067,20,1,-59,-0.09375,0
2793.9072,20,3,-53,-0.09375,0
2793.9077,20,3,-65,-0.09375,0
2793.9082,20,1,-89,-0.09375,0
2793.9087,20,1,-107,-0.09375,0
2793.9092,21,1,-113,-0.09375,0
2793.9097,21,1,-104,-0.09375,0
2793.9102,21,1,-80,-0.09375,0
2793.9236,19,-2,-116,-0.09375,0
2793.9241,19,0,-110,-0.09375,0
2793.9246,19,0,-101,-0.09375,0
2793.9250,19,-2,-101,-0.09375,0
2793.9255,19,-2,-104,-0.09375,0
2793.9260,19,-2,-110,-0.09375,0
2793.9265,19,-2,-119,-0.09375,0
2793.9272,19,-2,-119,-0.09375,0
2793.9277,19,-2,-113,-0.09375,0
2793.9282,19,-1,-104,-0.09375,0
2793.9287,19,-1,-92,-0.09375,0
2793.9292,19,-2,-89,-0.09375,0
2793.9575,17,6,196,2.15625,300
2793.9583,17,8,169,3.42188,300
2793.9587,17,8,145,3.42188,300
2793.9592,18,11,122,2.10938,300
2793.9597,18,11,133,2.10938,300
2793.9602,19,14,142,2.10938,300
2793.9607,19,14,157,2.10938,300
2793.9612,20,13,175,2.10938,300
2793.9617,20,13,172,2.10938,300
2793.9622,21,18,172,2.10938,300
2793.9626,21,18,169,2.10938,300
2793.9631,22,19,163,2.0625,300
2793.9775,46,31,149,0.515625,300
2793.9780,48,34,146,0.46875,300
2793.9785,48,34,143,0.46875,300
2793.9792,50,34,143,0.46875,300
2793.9797,50,34,143,0.46875,300
2793.9802,52,34,143,0.421875,300
2793.9807,52,34,140,0.421875,300
2793.9812,54,35,137,0.375,300
2793.9817,54,35,134,0.375,300
2793.9822,56,36,131,0.375,300
2793.9827,56,36,131,0.375,300
2793.9832,58,34,131,0.328125,300
2793.9971,88,36,20,0,300
2793.9976,88,36,5,0,300
2793.9980,90,34,-12,0,300
2793.9985,90,34,-24,0,300
2793.9990,92,35,-29,0,300
2793.9995,92,35,-29,0,300
2794.0002,94,34,-23,-0.046875,300
2794.0007,94,34,-15,-0.046875,300
2794.0012,96,34,-15,-0.046875,300
2794.0017,96,34,-18,-0.046875,300
2794.0022,98,34,-33,-0.09375,300
2794.0027,98,34,-62,-0.09375,300
2794.0161,124,27,-98,0.84375,300
2794.0166,124,27,-107,0.84375,300
2794.0171,126,29,-98,-0.421875,300
2794.0176,126,29,-77,-0.421875,300
2794.0181,128,29,-47,-0.46875,300
2794.0186,128,29,-41,-0.46875,300
2794.0190,129,27,-62,0.75,300
2794.0195,129,27,-83,0.75,300
2794.0200,131,27,-92,-0.515625,300
2794.0208,131,27,-77,-0.515625,300
2794.0212,133,27,-44,-0.515625,300
2794.0217,133,27,-38,-0.515625,300
2794.0396,159,23,-9,-0.84375,300
2794.0400,160,22,-12,0.375,300
2794.0405,160,22,-17,0.375,300
2794.0410,161,23,-20,0.375,300
2794.0417,161,23,-3,0.375,300
2794.0422,163,22,27,-0.890625,300
2794.0427,163,22,44,-0.890625,300
2794.0432,164,23,44,0.328125,300
2794.0437,164,23,24,0.328125,300
2794.0442,165,23,-15,0.328125,300
2794.0447,165,23,-21,0.328125,300
2794.0452,166,20,9,0.328125,300
2794.0637,188,19,20,0.046875,300
2794.0642,189,18,-15,0.046875,300
2794.0647,189,18,-27,0.046875,300
2794.0652,190,18,-21,0.046875,300
2794.0657,190,18,-3,0.046875,300
2794.0662,191,18,20,0,300
2794.0667,191,18,29,0,300
2794.0671,192,18,23,0,300
2794.0676,192,18,11,0,300
2794.0681,193,17,-6,0,300
2794.0686,193,17,-24,0,300
2794.0691,194,19,-35,0,300
2794.0820,206,15,-44,-0.140625,300
2794.0825,206,15,-30,-0.140625,300
2794.0833,207,13,-3,-0.140625,300
2794.0837,207,13,11,-0.140625,300
2794.0842,208,14,5,-0.140625,300
2794.0847,208,14,-18,-0.140625,300
2794.0852,209,13,-60,-0.140625,300
2794.0857,209,13,-98,-0.140625,300
2794.0862,209,12,-125,1.07813,300
2794.0867,209,12,-131,1.07813,300
2794.0872,210,13,-113,-0.1875,300
2794.0876,210,13,-86,-0.1875,300
2794.1016,220,12,-86,-0.28125,300
2794.1021,221,11,-50,-0.28125,300
2794.1025,221,11,-38,-0.28125,300
2794.1030,221,10,-56,0.9375,300
2794.1035,221,10,-77,0.9375,300
2794.1042,222,10,-86,-0.328125,300
2794.1047,222,10,-74,-0.328125,300
2794.1052,222,10,-42,0.9375,300
2794.1057,222,10,-12,0.9375,300
2794.1062,223,10,0,-0.328125,300
2794.1067,223,10,5,-0.328125,300
2794.1072,223,8,11,0.9375,300
2794.1211,231,8,17,-0.421875,300
2794.1216,231,8,20,-0.421875,300
2794.1221,231,10,14,0.796875,300
2794.1226,231,10,8,0.796875,300
2794.1230,232,7,0,-0.421875,300
2794.1235,232,7,-6,-0.421875,300
2794.1240,232,8,-12,0.796875,300
2794.1245,232,8,-17,0.796875,300
2794.1252,232,7,-20,0.796875,300
2794.1257,232,7,-6,0.796875,300
2794.1262,233,8,33,-0.46875,300
2794.1267,233,8,56,-0.46875,300
2794.1426,239,4,17,0.703125,300
2794.1431,240,6,47,-0.515625,300
2794.1436,240,6,74,-0.515625,300
2794.1440,240,6,83,0.703125,300
2794.1445,240,6,77,0.703125,300
2794.1450,240,5,50,0.703125,300
2794.1458,240,5,38,0.703125,300
2794.1462,241,5,62,-0.5625,300
2794.1467,241,5,71,-0.5625,300
2794.1472,241,5,65,0.703125,300
2794.1477,241,5,47,0.703125,300
2794.1482,241,6,12,0.703125,300
2794.1655,246,5,50,0.65625,300
2794.1660,246,7,12,0.65625,300
2794.1667,246,7,9,0.65625,300
2794.1672,247,3,42,-0.609375,300
2794.1677,247,3,62,-0.609375,300
2794.1682,247,4,65,0.609375,300
2794.1687,247,4,47,0.609375,300
2794.1692,247,5,9,0.609375,300
2794.1697,247,5,3,0.609375,300
2794.1702,248,7,36,-0.609375,300
2794.1707,248,7,53,-0.609375,300
2794.1711,248,8,56,0.609375,300
2794.1892,252,3,50,0.5625,300
2794.1897,252,3,35,0.5625,300
2794.1902,252,4,59,0.5625,300
2794.1907,252,4,86,0.5625,300
2794.1912,252,3,113,0.5625,300
2794.1917,252,3,134,0.5625,300
2794.1921,252,3,140,0.5625,300
2794.1926,252,3,146,0.5625,300
2794.1931,253,3,154,-0.703125,300
2794.1936,253,3,142,-0.703125,300
2794.1941,253,3,106,0.5625,300
2794.1946,253,3,70,0.5625,300
2794.2126,257,3,125,-0.75,300
2794.2131,257,6,104,0.515625,300
2794.2136,257,6,77,0.515625,300
2794.2141,257,3,47,0.515625,300
2794.2146,257,3,38,0.515625,300
2794.2151,257,3,65,0.515625,300
2794.2156,257,3,95,0.515625,300
2794.2161,258,4,128,-0.75,300
2794.2166,258,4,128,-0.75,300
2794.2170,258,3,92,0.46875,300
2794.2175,258,3,53,0.46875,300
2794.2180,258,3,12,0.46875,300
2794.2366,260,3,152,0.46875,300
2794.2371,261,4,157,-0.796875,300
2794.2375,261,4,139,-0.796875,300
