%% time, position, velocity, current, output, reference
3303.9866,58,6,38,0.46875,100
3303.9871,59,5,59,-0.75,100
3304.0027,62,2,74,0.421875,100
3304.0032,62,4,116,0.421875,100
3304.0037,62,4,140,0.421875,100
3304.0042,62,4,143,0.421875,100
3304.0046,62,4,143,0.421875,100
3304.0051,63,4,143,-0.796875,100
3304.0056,63,4,125,-0.796875,100
3304.0061,63,5,86,0.421875,100
3304.0066,63,5,48,0.421875,100
3304.0071,63,4,9,0.421875,100
3304.0076,63,4,3,0.421875,100
3304.0081,64,5,39,-0.84375,100
3304.0217,66,5,116,0.375,100
3304.0222,67,3,122,-0.84375,100
3304.0227,67,3,113,-0.84375,100
3304.0232,67,5,95,0.375,100
3304.0237,67,5,71,0.375,100
3304.0242,67,4,44,0.375,100
3304.0247,67,4,41,0.375,100
3304.0251,67,3,56,0.375,100
3304.0256,67,3,83,0.375,100
3304.0261,68,5,110,-0.890625,100
3304.0266,68,5,113,-0.890625,100
3304.0271,68,3,89,0.375,100
3304.0452,72,5,98,-0.9375,100
3304.0457,72,5,98,-0.9375,100
3304.0461,72,4,65,0.328125,100
3304.0466,72,4,27,0.328125,100
3304.0471,72,4,-12,0.328125,100
3304.0476,72,4,-15,0.328125,100
3304.0481,72,2,18,0.328125,100
3304.0486,72,2,56,0.328125,100
3304.0491,72,0,98,0.328125,100
3304.0496,72,0,125,0.328125,100
3304.0500,73,4,134,-0.9375,100
3304.0505,73,4,125,-0.9375,100
3304.0642,75,3,18,0.28125,100
3304.0647,75,3,44,0.28125,100
3304.0652,75,3,80,0.28125,100
3304.0657,75,3,104,0.28125,100
3304.0662,75,3,113,0.28125,100
3304.0667,75,3,122,0.28125,100
3304.0671,76,5,128,-0.984375,100
3304.0676,76,5,116,-0.984375,100
3304.0681,76,3,80,0.28125,100
3304.0686,76,3,42,0.28125,100
3304.0691,76,3,0,0.28125,100
3304.0696,76,3,-12,0.28125,100
3304.0833,78,2,71,0.234375,100
3304.0837,78,2,36,0.234375,100
3304.0842,78,1,-3,0.234375,100
3304.0847,78,1,-12,0.234375,100
3304.0852,78,3,15,0.234375,100
3304.0857,78,3,44,0.234375,100
3304.0862,78,5,77,0.234375,100
3304.0867,78,5,98,0.234375,100
3304.0872,78,2,101,0.234375,100
3304.0876,78,2,107,0.234375,100
3304.0881,78,3,113,0.234375,100
3304.0886,78,3,119,0.234375,100
3304.1033,79,3,113,0.234375,100
