%% time, position, velocity, current, output, reference
10372.0596,108,-3,-1213,4.59375,143
10372.0605,108,-3,-906,4.59375,143
10372.0615,106,-19,18,14.625,143
10372.0625,105,-25,524,14.7656,143
10372.0635,103,-33,938,22.9688,143
10372.0645,103,-33,1043,22.9688,143
10372.0654,98,-38,884,22.9688,143
10372.0664,98,-38,813,22.9688,143
10372.0674,93,-33,819,22.9688,143
10372.0684,91,-35,849,22.9688,143
10372.0693,90,-28,855,16.7344,143
10372.0703,90,-28,867,16.7344,143
10372.0713,88,-12,923,7.26563,143
10372.0723,88,-12,923,7.26563,143
10372.0732,88,5,864,7.26563,143
10372.0742,89,17,732,-2.57813,143
10372.0752,90,21,565,-2.71875,143
10372.0762,90,21,497,-2.71875,143
10372.0771,94,38,143,-12.9844,143
10372.0781,94,38,-63,-12.9844,143
10372.0791,100,48,-647,-22.9688,143
10372.0801,103,51,-784,-22.9688,143
10372.0811,106,52,-885,-22.9688,143
10372.0820,106,52,-942,-22.9688,143
10372.0830,112,46,-1076,-22.9688,143
10372.0850,112,46,-1097,-22.9688,143
10372.0859,117,36,-1279,-22.9688,143
10372.0869,117,36,-1371,-22.9688,143
10372.0879,119,20,-1306,-6.5625,143
10372.0889,119,20,-1201,-6.5625,143
10372.0898,120,2,-927,3,143
10372.0908,120,2,-826,3,143
10372.0918,119,-13,-486,12.8906,143
10372.0928,117,-27,-179,22.9219,143
10372.0938,115,-30,193,22.9688,143
10372.0947,115,-30,354,22.9688,143
10372.0957,111,-39,643,22.9688,143
10372.0967,111,-39,703,22.9688,143
10372.0977,106,-39,816,22.9688,143
10372.0986,103,-37,852,22.9688,143
10372.0996,101,-33,876,22.9688,143
10372.1006,101,-33,885,22.9688,143
10372.1016,99,-19,1033,15.5625,143
10372.1025,99,-19,1156,15.5625,143
10372.1035,98,-2,1356,5.95313,143
10372.1045,99,10,1183,-3.89063,143
10372.1055,99,15,941,5.8125,143
10372.1064,99,15,780,5.8125,143
10372.1074,103,36,193,-14.2031,143
10372.1084,103,36,-69,-14.2031,143
10372.1094,108,46,-1013,-22.9688,143
10372.1104,111,48,-1234,-22.9688,143
10372.1113,114,53,-1088,-22.9688,143
10372.1123,114,53,-1004,-22.9688,143
10372.1133,120,52,-1007,-22.9688,143
10372.1143,120,52,-1043,-22.9688,143
10372.1152,126,40,-1097,-22.9688,143
10372.1162,128,35,-1094,-17.4844,143
10372.1172,129,27,-1127,-7.875,143
10372.1182,129,27,-1151,-7.875,143
10372.1191,131,6,-1082,-8.15625,143
10372.1201,131,6,-993,-8.15625,143
10372.1211,130,-12,-706,11.4375,143
10372.1221,129,-20,-489,11.5781,143
10372.1230,127,-30,-173,21.6094,143
10372.1240,127,-30,0,21.6094,143
10372.1260,122,-43,422,22.2656,143
10372.1270,122,-43,500,22.2656,143
10372.1279,116,-46,566,22.9688,143
10372.1289,113,-46,676,22.9688,143
10372.1299,111,-45,813,22.9688,143
10372.1309,111,-45,855,22.9688,143
10372.1318,106,-33,879,22.9688,143
10372.1328,106,-33,873,22.9688,143
10372.1338,104,-15,1030,14.9063,143
10372.1348,103,-8,1406,15,143
10372.1357,104,3,1585,-4.54688,143
10372.1367,104,3,1528,-4.54688,143
10372.1377,106,21,872,-14.5781,143
10372.1387,106,21,616,-14.5781,143
10372.1396,109,35,-141,-15,143
10372.1406,112,41,-623,-22.9688,143
10372.1416,115,44,-891,-22.9688,143
10372.1426,115,44,-951,-22.9688,143
10372.1436,120,49,-1064,-22.9688,143
10372.1445,120,49,-1141,-22.9688,143
10372.1455,126,47,-1192,-22.9688,143
10372.1465,129,41,-1076,-22.9688,143
10372.1475,131,36,-1082,-17.9063,143
10372.1484,131,36,-1135,-17.9063,143
10372.1494,134,21,-1460,-8.53125,143
10372.1504,134,21,-1505,-8.53125,143
10372.1514,135,3,-1240,1.03125,143
10372.1523,134,-11,-978,10.9219,143
10372.1533,133,-20,-668,11.0625,143
10372.1543,133,-20,-480,11.0625,143
10372.1553,129,-34,-93,21.3281,143
10372.1563,129,-34,-60,21.3281,143
10372.1572,124,-46,259,22.9688,143
10372.1582,121,-47,625,22.9688,143
10372.1592,118,-48,777,22.9688,143
10372.1602,118,-48,813,22.9688,143
10372.1611,113,-38,837,22.9688,143
10372.1621,113,-38,831,22.9688,143
10372.1631,109,-26,825,22.9688,143
10372.1641,108,-19,843,14.3438,143
10372.1650,108,-9,1051,4.59375,143
10372.1660,108,-9,1189,4.59375,143
10372.1680,108,8,1195,4.59375,143
10372.1689,108,8,1034,4.59375,143
10372.1699,111,24,577,-15.2344,143
10372.1709,113,32,169,-15.5156,143
10372.1719,115,40,-352,-15.75,143
10372.1729,115,40,-590,-15.75,143
10372.1738,121,51,-975,-22.9688,143
10372.1748,121,51,-1001,-22.9688,143
10372.1758,127,52,-987,-22.9688,143
10372.1768,130,51,-1043,-22.9688,143
10372.1777,133,46,-1094,-22.9688,143
10372.1787,133,46,-1112,-22.9688,143
10372.1797,137,31,-1296,-18.7031,143
10372.1807,137,31,-1475,-18.7031,143
10372.1816,139,13,-2054,0.515625,143
10372.1826,140,5,-1952,-9.32813,143
10372.1836,139,-7,-1404,10.2656,143
10372.1846,139,-7,-1094,10.2656,143
10372.1855,136,-27,-236,20.3906,143
10372.1865,136,-27,44,20.3906,143
10372.1875,131,-39,578,22.9688,143
10372.1885,129,-46,652,21.3281,143
10372.1895,125,-50,697,22.9688,143
10372.1904,125,-50,718,22.9688,143
10372.1914,119,-49,792,22.9688,143
10372.1924,119,-49,819,22.9688,143
10372.1934,114,-39,840,22.9688,143
10372.1943,113,-34,822,13.6875,143
10372.1953,111,-27,968,22.9688,143
10372.1963,111,-27,1057,22.9688,143
10372.1973,109,-10,1204,14.2031,143
10372.1982,109,-10,1272,14.2031,143
10372.1992,110,9,1445,-5.34375,143
10372.2002,111,17,1048,-5.48438,143
10372.2012,112,25,438,-5.625,143
10372.2021,112,25,149,-5.625,143
10372.2031,117,39,-366,-22.9688,143
10372.2041,117,39,-456,-22.9688,143
10372.2051,123,51,-769,-22.9688,143
10372.2061,126,50,-1004,-22.9688,143
10372.2070,129,53,-1046,-22.9688,143
10372.2080,129,53,-1049,-22.9688,143
10372.2100,135,46,-1088,-22.9688,143
10372.2109,135,46,-1100,-22.9688,143
10372.2119,139,34,-1374,-18.9375,143
10372.2129,141,26,-1946,-19.2188,143
10372.2139,142,17,-2331,-9.60938,143
10372.2148,142,17,-2349,-9.60938,143
10372.2158,142,-7,-1654,0.09375,143
10372.2168,142,-7,-1300,0.09375,143
10372.2178,139,-24,-358,20.0156,143
10372.2188,137,-33,250,20.25,143
10372.2197,135,-40,929,20.5313,143
10372.2207,135,-40,1159,20.5313,143
10372.2217,129,-51,1132,22.9688,143
10372.2227,129,-51,1025,22.9688,143
10372.2236,122,-50,837,22.9688,143
10372.2246,119,-45,843,22.9688,143
10372.2256,116,-42,873,22.9688,143
10372.2266,116,-42,882,22.9688,143
10372.2275,112,-22,873,22.9688,143
10372.2285,112,-22,864,22.9688,143
10372.2295,110,-4,1021,14.1094,143
10372.2305,110,6,1397,4.35938,143
10372.2314,111,15,1469,-5.48438,143
10372.2324,111,15,1326,-5.48438,143
10372.2334,115,35,452,-15.75,143
10372.2344,115,35,154,-15.75,143
10372.2354,120,43,-590,-22.9688,143
10372.2363,120,43,-751,-22.9688,143
10372.2373,126,49,-918,-22.9688,143
10372.2383,126,49,-939,-22.9688,143
10372.2393,131,47,-1022,-17.9063,143
10372.2402,131,47,-1091,-17.9063,143
10372.2412,136,33,-1419,-18.5625,143
10372.2422,137,25,-1487,-8.95313,143
10372.2432,138,16,-1583,-9.04688,143
10372.2441,138,16,-1583,-9.04688,143
10372.2451,138,-3,-1168,0.65625,143
10372.2461,138,-3,-945,0.65625,143
10372.2471,136,-22,-292,20.3906,143
10372.2480,135,-26,-92,10.7813,143
10372.2490,133,-32,77,20.8125,143
10372.2510,133,-32,158,20.8125,143
10372.2520,128,-42,151,21.4688,143
10372.2529,128,-42,214,21.4688,143
10372.2539,123,-38,670,22.125,143
10372.2549,121,-36,721,22.4063,143
10372.2559,119,-28,670,22.6406,143
10372.2568,119,-28,655,22.6406,143
10372.2578,116,-17,706,13.3125,143
10372.2588,116,-17,783,13.3125,143
10372.2598,116,2,1081,3.5625,143
10372.2607,116,2,1060,3.5625,143
10372.2617,117,16,634,-6.28125,143
10372.2627,117,16,503,-6.28125,143
10372.2637,121,30,151,-16.5469,143
10372.2646,121,30,3,-16.5469,143
10372.2656,126,40,-468,-22.9688,143
10372.2666,128,43,-700,-17.4844,143
10372.2676,131,42,-939,-22.9688,143
10372.2686,131,42,-1037,-22.9688,143
10372.2695,135,39,-1288,-18.4219,143
10372.2705,135,39,-1425,-18.4219,143
10372.2715,139,25,-1941,-18.9375,143
10372.2725,140,15,-2176,-9.32813,143
10372.2734,140,6,-2170,0.375,143
10372.2744,140,6,-1988,0.375,143
10372.2754,139,-10,-915,10.2656,143
10372.2764,139,-10,-584,10.2656,143
10372.2773,136,-26,148,20.3906,143
10372.2783,135,-32,544,10.7813,143
10372.2793,132,-36,831,22.9688,143
10372.2803,132,-36,899,22.9688,143
10372.2813,128,-38,726,21.4688,143
10372.2822,128,-38,652,21.4688,143
10372.2832,123,-35,670,22.125,143
10372.2842,121,-33,715,22.4063,143
10372.2852,119,-26,664,22.6406,143
10372.2861,119,-26,640,22.6406,143
10372.2871,118,-9,786,3.28125,143
10372.2881,118,-9,890,3.28125,143
10372.2891,118,6,873,3.28125,143
10372.2900,119,15,560,-6.5625,143
10372.2910,120,23,333,-6.70313,143
10372.2930,120,23,235,-6.70313,143
10372.2939,124,36,-78,-16.9688,143
10372.2949,124,36,-170,-16.9688,143
10372.2959,129,40,-501,-22.9688,143
10372.2969,129,40,-626,-22.9688,143
10372.2979,134,40,-1019,-22.9688,143
10372.2988,134,40,-1157,-22.9688,143
10372.2998,138,33,-1458,-18.7969,143
10372.3008,138,33,-1613,-18.7969,143
10372.3018,141,20,-2280,-9.46875,143
10372.3027,141,10,-2238,0.234375,143
10372.3037,141,0,-1660,0.234375,143
10372.3047,141,0,-1288,0.234375,143
10372.3057,140,-15,-405,10.125,143
10372.3066,140,-15,-229,10.125,143
10372.3076,136,-33,366,20.3906,143
10372.3086,134,-36,861,20.6719,143
10372.3096,132,-41,1010,20.9063,143
10372.3105,132,-41,941,20.9063,143
10372.3115,127,-38,628,21.6094,143
10372.3125,127,-38,628,21.6094,143
10372.3135,123,-31,730,22.125,143
10372.3145,121,-26,676,22.4063,143
10372.3154,120,-16,622,12.75,143
10372.3164,120,-16,661,12.75,143
10372.3174,119,-4,998,3.14063,143
10372.3184,119,-4,1048,3.14063,143
10372.3193,120,13,759,-6.70313,143
10372.3203,120,13,604,-6.70313,143
10372.3213,123,29,247,-7.07813,143
10372.3223,123,29,113,-7.07813,143
10372.3232,128,38,-370,-22.9688,143
10372.3242,128,38,-489,-22.9688,143
10372.3252,133,44,-885,-22.9688,143
10372.3262,135,41,-1201,-18.4219,143
10372.3271,138,41,-1374,-22.9688,143
10372.3281,138,41,-1437,-22.9688,143
10372.3291,141,25,-1661,-9.46875,143
10372.3301,141,25,-1789,-9.46875,143
10372.3311,143,11,-1830,-9.75,143
10372.3320,143,4,-1395,0,143
10372.3330,143,-6,-1055,0,143
10372.3350,143,-6,-906,0,143
10372.3359,140,-23,-337,19.875,143
10372.3369,140,-23,-101,19.875,143
10372.3379,137,-32,706,20.25,143
10372.3389,134,-38,1054,22.9688,143
10372.3398,132,-40,1129,20.9063,143
10372.3408,132,-40,1063,20.9063,143
10372.3418,127,-37,697,21.6094,143
10372.3428,127,-37,664,21.6094,143
10372.3438,123,-29,721,22.125,143
10372.3447,122,-22,643,12.5156,143
10372.3457,121,-13,682,12.6563,143
10372.3467,121,-13,756,12.6563,143
10372.3477,121,2,944,-6.79688,143
10372.3486,121,2,935,-6.79688,143
10372.3496,122,17,628,-6.9375,143
10372.3506,124,24,291,-16.9688,143
10372.3516,126,30,80,-17.25,143
10372.3525,126,30,-27,-17.25,143
10372.3535,130,38,-539,-17.7656,143
10372.3545,130,38,-748,-17.7656,143
10372.3555,135,41,-1362,-22.9688,143
10372.3564,137,37,-1472,-18.7031,143
10372.3574,139,36,-1508,-18.9375,143
10372.3584,139,36,-1657,-18.9375,143
10372.3594,142,21,-2409,-9.60938,143
10372.3604,142,21,-2468,-9.60938,143
10372.3613,144,6,-1833,-9.84375,143
10372.3623,143,-1,-1326,9.70313,143
10372.3633,143,-12,-960,0,143
10372.3643,143,-12,-748,0,143
10372.3652,140,-26,-69,10.125,143
10372.3662,140,-26,127,10.125,143
10372.3672,136,-36,858,20.3906,143
10372.3682,133,-39,1263,22.9688,143
10372.3691,131,-43,1275,21.0469,143
10372.3701,131,-43,1165,21.0469,143
10372.3711,126,-38,723,21.7031,143
10372.3721,126,-38,682,21.7031,143
10372.3730,122,-29,754,12.5156,143
10372.3740,120,-21,849,22.5,143
10372.3760,119,-15,876,12.8906,143
10372.3770,119,-15,855,12.8906,143
10372.3779,119,3,863,3.14063,143
10372.3789,119,3,846,3.14063,143
10372.3799,121,18,494,-6.79688,143
10372.3809,123,27,217,-16.8281,143
10372.3818,125,33,-9,-17.1094,143
10372.3828,125,33,-119,-17.1094,143
10372.3838,129,40,-539,-17.625,143
10372.3848,129,40,-718,-17.625,143
10372.3857,134,41,-1136,-18.2813,143
10372.3867,137,39,-1300,-22.9688,143
10372.3877,139,36,-1449,-18.9375,143
10372.3887,139,36,-1520,-18.9375,143
10372.3896,142,22,-2060,-9.60938,143
10372.3906,142,22,-2215,-9.60938,143
10372.3916,143,6,-1803,0,143
10372.3926,143,-2,-1270,0,143
10372.3936,142,-13,-816,9.84375,143
10372.3945,142,-13,-590,9.84375,143
10372.3955,140,-27,119,10.125,143
10372.3965,140,-27,339,10.125,143
10372.3975,135,-37,706,20.5313,143
10372.3984,133,-42,777,20.8125,143
10372.3994,130,-41,876,22.9688,143
10372.4004,130,-41,879,22.9688,143
10372.4014,125,-37,744,22.9688,143
10372.4023,125,-37,744,22.9688,143
10372.4033,121,-31,771,22.4063,143
10372.4043,120,-24,688,12.75,143
10372.4053,118,-19,739,22.7813,143
10372.4063,118,-19,789,22.7813,143
10372.4072,118,0,807,3.28125,143
10372.4082,118,0,771,3.28125,143
10372.4092,119,18,598,-6.5625,143
10372.4102,121,26,399,-16.5469,143
10372.4111,123,33,211,-16.8281,143
10372.4121,123,33,92,-16.8281,143
10372.4131,128,46,-376,-22.9688,143
10372.4141,128,46,-531,-22.9688,143
10372.4150,134,47,-855,-22.9688,143
10372.4160,137,46,-984,-22.9688,143
10372.4180,139,43,-1061,-18.9375,143
10372.4189,139,43,-1177,-18.9375,143
10372.4199,144,33,-1765,-19.5938,143
10372.4209,144,33,-1833,-19.5938,143
10372.4219,146,15,-1800,-10.125,143
10372.4229,146,4,-1714,-0.375,143
10372.4238,146,-5,-1339,-0.375,143
10372.4248,146,-5,-1124,-0.375,143
10372.4258,143,-24,-492,19.4531,143
10372.4268,143,-24,-262,19.4531,143
10372.4277,139,-40,521,20.0156,143
10372.4287,136,-46,1096,22.9688,143
10372.4297,133,-48,1373,22.9688,143
10372.4307,133,-48,1317,22.9688,143
10372.4316,127,-47,875,22.9688,143
10372.4326,127,-47,822,22.9688,143
10372.4336,122,-40,831,22.2656,143
10372.4346,120,-33,801,22.5,143
10372.4355,118,-25,738,22.7813,143
10372.4365,118,-25,718,22.7813,143
10372.4375,117,-9,834,3.42188,143
10372.4385,117,-9,926,3.42188,143
10372.4395,117,9,893,3.42188,143
10372.4404,118,18,595,-6.42188,143
10372.4414,120,25,381,-16.4531,143
10372.4424,120,25,285,-16.4531,143
10372.4434,124,41,-104,-16.9688,143
10372.4443,124,41,-256,-16.9688,143
10372.4453,130,49,-665,-22.9688,143
10372.4463,133,48,-844,-22.9688,143
10372.4473,136,48,-960,-22.9688,143
10372.4482,136,48,-1005,-22.9688,143
10372.4492,141,41,-1097,-19.2188,143
10372.4502,141,41,-1219,-19.2188,143
10372.4512,144,24,-2036,-9.84375,143
10372.4521,146,17,-2125,-19.875,143
10372.4531,146,5,-1773,-0.375,143
10372.4541,146,5,-1624,-0.375,143
10372.4551,145,-12,-1174,9.46875,143
10372.4561,145,-12,-918,9.46875,143
10372.4570,141,-32,-75,19.7344,143
10372.4580,139,-40,470,20.0156,143
10372.4600,136,-44,1069,22.9688,143
10372.4609,136,-44,1263,22.9688,143
10372.4619,130,-49,1135,22.9688,143
10372.4629,130,-49,989,22.9688,143
10372.4639,124,-48,831,22.9688,143
10372.4648,122,-41,843,22.2656,143
10372.4658,120,-33,813,22.5,143
10372.4668,120,-33,783,22.5,143
10372.4678,117,-17,709,13.1719,143
10372.4688,117,-17,750,13.1719,143
10372.4697,117,1,1007,3.42188,143
10372.4707,117,8,885,3.42188,143
10372.4717,118,17,577,-6.42188,143
10372.4727,118,17,455,-6.42188,143
10372.4736,122,31,145,-16.6875,143
10372.4746,122,31,15,-16.6875,143
10372.4756,126,42,-399,-17.25,143
10372.4766,129,47,-677,-22.9688,143
10372.4775,132,46,-879,-22.9688,143
10372.4785,132,46,-927,-22.9688,143
10372.4795,138,48,-995,-22.9688,143
10372.4805,138,48,-1034,-22.9688,143
10372.4814,142,33,-1422,-19.3594,143
10372.4824,144,25,-2090,-19.5938,143
10372.4834,144,16,-2337,-0.09375,143
10372.4844,144,16,-2227,-0.09375,143
10372.4854,145,-2,-1383,-0.234375,143
10372.4863,145,-2,-1151,-0.234375,143
10372.4873,142,-24,-620,19.5938,143
10372.4883,141,-29,-122,9.98438,143
10372.4893,138,-38,381,22.9688,143
10372.4902,138,-38,586,22.9688,143
10372.4912,133,-46,929,22.9688,143
10372.4922,133,-46,1024,22.9688,143
10372.4932,127,-47,1057,22.9688,143
10372.4941,124,-47,869,22.9688,143
10372.4951,122,-40,855,22.2656,143
10372.4961,122,-40,858,22.2656,143
10372.4971,118,-27,789,13.0313,143
10372.4980,118,-27,813,13.0313,143
10372.4990,116,-13,1007,3.5625,143
10372.5010,116,-13,1004,3.5625,143
10372.5020,116,3,685,-15.3281,0
10372.5029,116,3,440,-15.3281,0
10372.5039,118,20,-506,-22.9688,0
10372.5049,118,20,-703,-22.9688,0
10372.5059,122,33,-894,-22.9688,0
10372.5068,124,33,-1013,-22.9688,0
10372.5078,126,34,-1082,-22.9688,0
10372.5088,126,34,-1097,-22.9688,0
10372.5098,130,30,-1079,-22.9688,0
10372.5107,130,30,-1064,-22.9688,0
10372.5117,132,13,-980,-22.9688,0
10372.5127,132,0,-927,-17.4844,0
10372.5137,131,-9,-948,-7.59375,0
10372.5146,131,-9,-996,-7.59375,0
10372.5156,128,-29,-999,2.53125,0
10372.5166,128,-29,-909,2.53125,0
10372.5176,122,-49,-507,13.0781,0
10372.5186,119,-57,-45,13.4531,0
10372.5195,115,-66,458,22.9688,0
10372.5205,115,-66,631,22.9688,0
10372.5215,106,-76,730,22.9688,0
10372.5225,106,-76,715,22.9688,0
10372.5234,97,-75,762,22.9688,0
10372.5244,92,-71,810,22.9688,0
10372.5254,88,-69,849,22.9688,0
10372.5264,88,-69,867,22.9688,0
10372.5273,81,-56,891,18.5156,0
10372.5283,81,-56,950,18.5156,0
10372.5293,76,-36,1549,9.42188,0
10372.5303,74,-27,1859,9.65625,0
10372.5313,73,-18,1621,0.046875,0
10372.5322,73,-18,1403,0.046875,0
10372.5332,72,0,762,-9.51563,0
10372.5342,72,0,565,-9.51563,0
10372.5352,74,16,-42,-19.5469,0
10372.5361,75,21,-465,-19.6406,0
10372.5371,77,27,-1043,-22.9688,0
10372.5381,77,27,-1261,-22.9688,0
10372.5391,81,30,-1228,-22.9688,0
10372.5400,81,30,-1106,-22.9688,0
10372.5410,84,26,-1115,-22.9688,0
10372.5430,85,21,-1264,-21,0
10372.5439,86,14,-1070,-21.1406,0
10372.5449,86,14,-918,-21.1406,0
10372.5459,86,-2,-736,-11.3906,0
10372.5469,86,-2,-820,-11.3906,0
10372.5479,84,-23,-995,-1.35938,0
10372.5488,82,-32,-808,8.625,0
10372.5498,79,-41,-501,18.75,0
10372.5508,79,-41,-224,18.75,0
10372.5518,73,-54,1084,19.5469,0
10372.5527,73,-54,1406,19.5469,0
10372.5537,66,-64,1606,22.9688,0
10372.5547,62,-64,1460,22.9688,0
10372.5557,58,-62,1105,22.9688,0
10372.5566,58,-62,956,22.9688,0
10372.5576,51,-58,855,22.4531,0
10372.5586,51,-58,864,22.4531,0
10372.5596,45,-40,810,22.9688,0
10372.5605,43,-33,780,13.7813,0
10372.5615,42,-23,947,4.17188,0
10372.5625,42,-23,1069,4.17188,0
10372.5635,41,-3,1078,-5.39063,0
10372.5645,41,-3,908,-5.39063,0
10372.5654,42,19,247,-15.2813,0
10372.5664,44,26,-161,-22.9688,0
10372.5674,46,30,-435,-22.9688,0
10372.5684,46,30,-527,-22.9688,0
10372.5693,51,40,-709,-22.9688,0
10372.5703,51,40,-757,-22.9688,0
10372.5713,55,40,-843,-22.9688,0
10372.5723,58,35,-870,-22.9688,0
10372.5732,59,29,-900,-17.5313,0
10372.5742,59,29,-927,-17.5313,0
10372.5752,62,14,-1046,-17.9531,0
10372.5762,62,14,-1070,-17.9531,0
10372.5771,62,-4,-1186,-8.20313,0
10372.5781,61,-11,-1112,1.64063,0
10372.5791,59,-23,-820,11.6719,0
10372.5801,59,-23,-689,11.6719,0
10372.5811,55,-39,-262,12.1875,0
10372.5820,55,-39,-89,12.1875,0
10372.5830,49,-53,68,22.7344,0
10372.5850,45,-56,-108,22.9688,0
10372.5859,42,-57,166,22.9688,0
10372.5869,42,-57,384,22.9688,0
10372.5879,35,-55,801,22.9688,0
10372.5889,35,-55,843,22.9688,0
10372.5898,30,-43,885,15.5156,0
10372.5908,27,-35,1028,22.9688,0
10372.5918,26,-24,1186,6.28125,0
10372.5928,26,-24,1180,6.28125,0
10372.5938,25,-5,968,-3.28125,0
10372.5947,25,-5,882,-3.28125,0
10372.5957,25,12,461,-3.28125,0
10372.5967,26,20,175,-13.1719,0
10372.5977,28,27,-69,-22.9688,0
10372.5986,28,27,-197,-22.9688,0
10372.5996,32,35,-530,-22.9688,0
10372.6006,32,35,-608,-22.9688,0
10372.6016,37,39,-799,-22.9688,0
10372.6025,39,38,-843,-22.9688,0
10372.6035,41,35,-867,-22.9688,0
10372.6045,41,35,-873,-22.9688,0
10372.6055,44,22,-891,-15.5625,0
10372.6064,44,22,-951,-15.5625,0
10372.6074,46,7,-1279,-15.7969,0
10372.6084,46,-4,-1270,-6.04688,0
10372.6094,45,-15,-1100,3.75,0
10372.6104,45,-15,-1025,3.75,0
