%% time, position, velocity, current, output, reference
2228.5505,-2565,1,-29,2.0625,0
2228.5510,-2565,1,-29,2.0625,0
2228.5515,-2565,1,-23,2.0625,0
2228.5520,-2565,-1,-20,2.0625,0
2228.5525,-2565,-1,-14,2.0625,0
2228.5532,-2565,-2,-11,2.0625,0
2228.5537,-2565,-2,-14,2.0625,0
2228.5542,-2566,-3,-14,2.0625,0
2228.5547,-2566,-3,-17,2.0625,0
2228.5552,-2566,-2,-20,2.0625,0
2228.5557,-2566,-2,-17,2.0625,0
2228.5562,-2566,0,-23,2.0625,0
2228.5847,-2565,-1,-6,2.0625,0
2228.5852,-2566,-2,-3,2.0625,0
2228.5857,-2566,-2,0,2.0625,0
2228.5862,-2566,0,0,2.0625,0
2228.5867,-2566,0,-3,2.0625,0
2228.5872,-2566,0,-9,2.0625,0
2228.5876,-2566,0,-15,2.0625,0
2228.5881,-2566,0,-17,2.0625,0
2228.5886,-2566,0,-17,2.0625,0
2228.5891,-2566,1,-14,2.0625,0
2228.5896,-2566,1,-14,2.0625,0
2228.5901,-2566,0,-17,2.0625,0
2228.6187,-2566,1,-29,2.0625,0
2228.6191,-2565,1,-29,2.0625,0
2228.6196,-2565,1,-26,2.0625,0
2228.6201,-2565,2,-20,2.0625,0
2228.6206,-2565,2,-14,2.0625,0
2228.6211,-2565,2,-11,2.0625,0
2228.6216,-2565,2,-14,2.0625,0
2228.6221,-2565,-1,-14,2.0625,0
2228.6226,-2565,-1,-14,2.0625,0
2228.6230,-2565,3,-14,2.0625,0
2228.6235,-2565,3,-11,2.0625,0
2228.6240,-2565,0,-9,2.0625,0
2228.6377,-2566,1,-11,2.0625,0
2228.6382,-2566,2,-14,2.0625,0
2228.6387,-2566,2,-17,2.0625,0
2228.6392,-2565,3,-20,2.0625,0
2228.6396,-2565,3,-20,2.0625,0
2228.6401,-2565,0,-17,2.0625,0
2228.6406,-2565,0,-14,2.0625,0
2228.6411,-2565,0,-9,2.0625,0
2228.6416,-2565,0,-9,2.0625,0
2228.6421,-2565,2,-6,2.0625,0
2228.6426,-2565,2,-3,2.0625,0
2228.6431,-2565,0,-6,2.0625,0
2228.6711,-2566,1,-14,2.0625,0
2228.6716,-2566,1,-17,2.0625,0
2228.6721,-2566,1,-26,2.0625,0
2228.6726,-2566,1,-35,2.0625,0
2228.6731,-2566,-1,-38,2.0625,0
2228.6736,-2566,-1,-41,2.0625,0
2228.6741,-2566,1,-35,2.0625,0
2228.6746,-2566,1,-29,2.0625,0
2228.6750,-2566,1,-26,2.0625,0
2228.6755,-2566,1,-20,2.0625,0
2228.6760,-2566,3,-20,2.0625,0
2228.6765,-2566,3,-17,2.0625,0
2228.7051,-2565,2,122,2.0625,0
2228.7056,-2565,2,125,2.0625,0
2228.7061,-2565,2,128,2.0625,0
2228.7065,-2565,2,131,2.0625,0
2228.7070,-2565,5,131,2.0625,0
2228.7075,-2565,5,131,2.0625,0
2228.7080,-2564,4,134,2.0625,0
2228.7085,-2564,4,137,2.0625,0
2228.7090,-2564,8,140,2.0625,0
2228.7097,-2564,8,140,2.0625,0
2228.7102,-2563,8,134,2.0625,0
2228.7107,-2563,8,131,2.0625,0
2228.7390,-2520,61,831,22.9688,300
2228.7395,-2520,61,840,22.9688,300
2228.7400,-2515,71,852,22.9688,300
2228.7407,-2515,71,867,22.9688,300
2228.7412,-2511,82,888,22.9688,300
2228.7417,-2511,82,906,22.9688,300
2228.7422,-2505,91,918,22.9688,300
2228.7427,-2505,91,927,22.9688,300
2228.7432,-2499,100,930,22.9688,300
2228.7437,-2499,100,927,22.9688,300
2228.7441,-2492,112,921,22.9688,300
2228.7446,-2492,112,912,22.9688,300
2228.7581,-2333,254,757,22.9688,300
2228.7585,-2333,254,757,22.9688,300
2228.7590,-2317,265,751,22.9688,300
2228.7595,-2317,265,742,22.9688,300
2228.7600,-2301,274,730,22.9688,300
